,angle,VV_db,VV_db2,VV_var_db,VV_var_db2,GPM,P6d
2020-05-15,38.28770446777344,-15.57478625626631,-14.15646509821343,-44.0627226993162,-34.0373386266205,111.57502819458023,90.049
2020-05-15,38.28770446777344,-15.57478625626631,-14.15646509821343,-44.0627226993162,-34.0373386266205,111.57502819458023,90.049
2020-05-21,38.28890228271484,-14.15646509821343,-12.78010458836656,-34.0373386266205,-38.84766253415679,10.695916459961154,9.483
2020-05-21,38.28890228271484,-14.15646509821343,-12.78010458836656,-34.0373386266205,-38.84766253415679,10.695916459961154,9.483
2020-05-27,38.28701782226562,-12.78010458836656,-12.1930542846526,-38.84766253415679,-35.7262401098491,59.37928862698027,34.143
2020-05-27,38.28701782226562,-12.78010458836656,-12.1930542846526,-38.84766253415679,-35.7262401098491,59.37928862698027,34.143
2020-06-02,38.29187393188477,-12.1930542846526,-14.1430804160376,-35.7262401098491,-47.09581163089901,32.52905167499557,69.717
2020-06-02,38.29187393188477,-12.1930542846526,-14.1430804160376,-35.7262401098491,-47.09581163089901,32.52905167499557,69.717
2020-06-08,38.28886413574219,-14.1430804160376,-11.74961909902912,-47.09581163089901,-52.03609275114971,66.57155879517086,83.81
2020-06-08,38.28886413574219,-14.1430804160376,-11.74961909902912,-47.09581163089901,-52.03609275114971,66.57155879517086,83.81
2020-06-14,38.28711318969727,-11.74961909902912,-12.91627347506002,-52.03609275114971,-35.04130115933911,49.09381752659101,48.36
2020-06-14,38.28711318969727,-11.74961909902912,-12.91627347506002,-52.03609275114971,-35.04130115933911,49.09381752659101,48.36
2020-06-20,38.28868103027344,-12.91627347506002,-14.77890191746942,-35.04130115933911,-47.78062110102048,40.82686860987451,45.309
2020-06-20,38.28868103027344,-12.91627347506002,-14.77890191746942,-35.04130115933911,-47.78062110102048,40.82686860987451,45.309
2020-06-26,38.28663635253906,-14.77890191746942,-14.65474702634933,-47.78062110102048,-42.88567418904299,19.763318476092536,37.431
2020-06-26,38.28663635253906,-14.77890191746942,-14.65474702634933,-47.78062110102048,-42.88567418904299,19.763318476092536,37.431
2020-07-02,38.28620147705078,-14.65474702634933,-16.90892291624244,-42.88567418904299,-50.7832668178611,10.82803087157663,4.082999999999999
2020-07-02,38.28620147705078,-14.65474702634933,-16.90892291624244,-42.88567418904299,-50.7832668178611,10.82803087157663,4.082999999999999
2020-07-08,38.29086685180664,-16.90892291624244,-14.61450907592641,-50.7832668178611,-46.55301617259934,56.07864890201017,1.241
2020-07-08,38.29086685180664,-16.90892291624244,-14.61450907592641,-50.7832668178611,-46.55301617259934,56.07864890201017,1.241
2020-07-20,38.28695297241211,-14.61450907592641,-14.31686607728958,-46.55301617259934,-38.84453490056049,2.9043313791189576,1.956
2020-07-20,38.28695297241211,-14.61450907592641,-14.31686607728958,-46.55301617259934,-38.84453490056049,2.9043313791189576,1.956
2020-07-26,38.28854751586914,-14.31686607728958,-14.03206899754731,-38.84453490056049,-44.49220256924028,2.2423014855012298,1.513
2020-07-26,38.28854751586914,-14.31686607728958,-14.03206899754731,-38.84453490056049,-44.49220256924028,2.2423014855012298,1.513
2020-08-01,38.26997756958008,-14.03206899754731,-14.42087531305432,-44.49220256924028,-44.01362320205074,0.17747363517992198,2.145
2020-08-01,38.26997756958008,-14.03206899754731,-14.42087531305432,-44.49220256924028,-44.01362320205074,0.17747363517992198,2.145
2020-08-07,38.2868537902832,-14.42087531305432,-15.76264039663796,-44.01362320205074,-49.73662339023552,0.2521207667887211,0.0
2020-08-07,38.2868537902832,-14.42087531305432,-15.76264039663796,-44.01362320205074,-49.73662339023552,0.2521207667887211,0.0
2020-08-13,38.29095840454102,-15.76264039663796,-16.91947289056453,-49.73662339023552,-44.38380565323794,0.23957791924476624,1.702
2020-08-13,38.29095840454102,-15.76264039663796,-16.91947289056453,-49.73662339023552,-44.38380565323794,0.23957791924476624,1.702
2020-08-19,38.28473663330078,-16.91947289056453,-16.19686705681684,-44.38380565323794,-49.05860292074446,0.6373581886291504,3.983
2020-08-19,38.28473663330078,-16.91947289056453,-16.19686705681684,-44.38380565323794,-49.05860292074446,0.6373581886291504,3.983
2020-08-25,38.28640747070312,-16.19686705681684,-16.9052401805148,-49.05860292074446,-51.19630477239264,2.37717678968329,2.332
2020-08-25,38.28640747070312,-16.19686705681684,-16.9052401805148,-49.05860292074446,-51.19630477239264,2.37717678968329,2.332
2020-08-31,38.28772735595703,-16.9052401805148,-18.74891652014085,-51.19630477239264,-51.88769395145631,4.754482426185859,11.062
2020-08-31,38.28772735595703,-16.9052401805148,-18.74891652014085,-51.19630477239264,-51.88769395145631,4.754482426185859,11.062
2020-09-06,38.28959655761719,-18.74891652014085,-14.83954338466683,-51.88769395145631,-55.78134831988628,16.223871199181303,4.202
2020-09-06,38.28959655761719,-18.74891652014085,-14.83954338466683,-51.88769395145631,-55.78134831988628,16.223871199181303,4.202
2020-09-12,38.28947448730469,-14.83954338466683,-15.56799802446873,-55.78134831988628,-40.20964756300848,30.111583644000348,54.46599999999999
2020-09-12,38.28947448730469,-14.83954338466683,-15.56799802446873,-55.78134831988628,-40.20964756300848,30.111583644000348,54.46599999999999
2020-09-18,38.28860855102539,-15.56799802446873,-14.33602618577696,-40.20964756300848,-41.59216711278339,56.94203663803637,17.55
2020-09-18,38.28860855102539,-15.56799802446873,-14.33602618577696,-40.20964756300848,-41.59216711278339,56.94203663803637,17.55
2020-09-24,38.2886962890625,-14.33602618577696,-16.19223944976132,-41.59216711278339,-41.46541236173883,32.11161771763,29.803
2020-09-24,38.2886962890625,-14.33602618577696,-16.19223944976132,-41.59216711278339,-41.46541236173883,32.11161771763,29.803
2020-09-30,38.28823852539062,-16.19223944976132,-15.15962330318123,-41.46541236173883,-43.33050827747778,29.658878615591675,14.354
2020-09-30,38.28823852539062,-16.19223944976132,-15.15962330318123,-41.46541236173883,-43.33050827747778,29.658878615591675,14.354
2020-10-06,38.28746032714844,-15.15962330318123,-14.2044975177047,-43.33050827747778,-37.58491439358417,62.85324048691837,68.061
2020-10-06,38.28746032714844,-15.15962330318123,-14.2044975177047,-43.33050827747778,-37.58491439358417,62.85324048691837,68.061
2020-10-12,38.287353515625,-14.2044975177047,-14.69291135436976,-37.58491439358417,-48.77607750330465,106.1919050924771,104.02
2020-10-12,38.287353515625,-14.2044975177047,-14.69291135436976,-37.58491439358417,-48.77607750330465,106.1919050924771,104.02
2020-10-18,38.28664779663086,-14.69291135436976,-13.27754817789782,-48.77607750330465,-44.56087014218365,39.8956432887353,37.519
2020-10-18,38.28664779663086,-14.69291135436976,-13.27754817789782,-48.77607750330465,-44.56087014218365,39.8956432887353,37.519
2020-10-24,38.29129791259766,-13.27754817789782,-14.27112135209803,-44.56087014218365,-42.65212454437975,29.507898589181337,22.221
2020-10-24,38.29129791259766,-13.27754817789782,-14.27112135209803,-44.56087014218365,-42.65212454437975,29.507898589181337,22.221
2020-10-30,38.2865104675293,-14.27112135209803,-11.95452317715045,-42.65212454437975,-36.90937235305532,2.2428596084937453,0.7480000000000001
2020-10-30,38.2865104675293,-14.27112135209803,-11.95452317715045,-42.65212454437975,-36.90937235305532,2.2428596084937453,0.7480000000000001
2020-11-05,38.29080581665039,-11.95452317715045,-14.49524829124072,-36.90937235305532,-41.76700701380634,28.85518748776832,25.661
2020-11-05,38.29080581665039,-11.95452317715045,-14.49524829124072,-36.90937235305532,-41.76700701380634,28.85518748776832,25.661
2020-01-22,37.51603317260742,-16.59720953344198,-18.27412572082818,-42.52989942704466,-53.52240693078073,0.049564637709409,0.051
2020-01-28,37.51321029663086,-18.27412572082818,-16.14232540317312,-53.52240693078073,-57.4999567657429,0.046772841342317406,0.136
2020-01-28,37.51321029663086,-18.27412572082818,-16.14232540317312,-53.52240693078073,-57.4999567657429,0.046772841342317406,0.136
2020-02-03,36.72536849975586,-16.14232540317312,-16.48117557886949,-57.4999567657429,-49.63930051548515,0.0,0.255
2020-02-03,36.72536849975586,-16.14232540317312,-16.48117557886949,-57.4999567657429,-49.63930051548515,0.0,0.255
2020-02-09,36.72188949584961,-16.48117557886949,-15.83832987940855,-49.63930051548515,-44.68899185886972,0.06274021521676332,0.0
2020-02-09,36.72188949584961,-16.48117557886949,-15.83832987940855,-49.63930051548515,-44.68899185886972,0.06274021521676332,0.0
2020-02-15,36.72431945800781,-15.83832987940855,-17.25660958603062,-44.68899185886972,-57.5025509060345,0.0826716321753338,0.0
2020-02-15,36.72431945800781,-15.83832987940855,-17.25660958603062,-44.68899185886972,-57.5025509060345,0.0826716321753338,0.0
2020-02-21,36.72107315063477,-17.25660958603062,-14.80014186882224,-57.5025509060345,-40.85595848179958,0.0,0.051
2020-02-21,36.72107315063477,-17.25660958603062,-14.80014186882224,-57.5025509060345,-40.85595848179958,0.0,0.051
2020-02-27,36.72462844848633,-14.80014186882224,-17.84421970305662,-40.85595848179958,-44.60272777226496,0.8309966484084725,0.0
2020-02-27,36.72462844848633,-14.80014186882224,-17.84421970305662,-40.85595848179958,-44.60272777226496,0.8309966484084725,0.0
2020-03-04,36.72049331665039,-17.84421970305662,-15.84769135378944,-44.60272777226496,-41.93135999197412,33.606201480084565,46.811
2020-03-04,36.72049331665039,-17.84421970305662,-15.84769135378944,-44.60272777226496,-41.93135999197412,33.606201480084565,46.811
2020-03-10,36.7240104675293,-15.84769135378944,-15.24064169035643,-41.93135999197412,-45.7310780816907,14.827926141006174,40.894
2020-03-10,36.7240104675293,-15.84769135378944,-15.24064169035643,-41.93135999197412,-45.7310780816907,14.827926141006174,40.894
2020-03-16,36.71936798095703,-15.24064169035643,-15.43723951519245,-45.7310780816907,-45.88167844325949,26.550457365607144,4.647000000000001
2020-03-16,36.71936798095703,-15.24064169035643,-15.43723951519245,-45.7310780816907,-45.88167844325949,26.550457365607144,4.647000000000001
2020-03-22,36.72288513183594,-15.43723951519245,-13.6617209677752,-45.88167844325949,-42.84725924184623,59.47439624025719,98.48800000000001
2020-03-22,36.72288513183594,-15.43723951519245,-13.6617209677752,-45.88167844325949,-42.84725924184623,59.47439624025719,98.48800000000001
2020-03-28,36.71878814697266,-13.6617209677752,-14.03862316517268,-42.84725924184623,-44.25125049165384,9.678996968999854,1.632
2020-03-28,36.71878814697266,-13.6617209677752,-14.03862316517268,-42.84725924184623,-44.25125049165384,9.678996968999854,1.632
2020-04-03,36.72222518920898,-14.03862316517268,-13.62403697434067,-44.25125049165384,-49.85942882585309,79.36675533095712,47.194
2020-04-03,36.72222518920898,-14.03862316517268,-13.62403697434067,-44.25125049165384,-49.85942882585309,79.36675533095712,47.194
2020-04-09,36.72412490844727,-13.62403697434067,-14.19509216566539,-49.85942882585309,-54.33515653845789,24.81288714967377,80.79200000000002
2020-04-09,36.72412490844727,-13.62403697434067,-14.19509216566539,-49.85942882585309,-54.33515653845789,24.81288714967377,80.79200000000002
2020-04-15,36.7227668762207,-14.19509216566539,-11.09897569795257,-54.33515653845789,-31.98005507657297,28.96468754234229,0.034
2020-04-15,36.7227668762207,-14.19509216566539,-11.09897569795257,-54.33515653845789,-31.98005507657297,28.96468754234229,0.034
2020-04-21,36.7233772277832,-11.09897569795257,-13.32367994319533,-31.98005507657297,-35.22601034493975,20.115839934260293,41.73500000000001
2020-04-21,36.7233772277832,-11.09897569795257,-13.32367994319533,-31.98005507657297,-35.22601034493975,20.115839934260293,41.73500000000001
2020-04-27,36.72457122802734,-13.32367994319533,-12.95064663363706,-35.22601034493975,-34.4069752494643,5.155761314439587,2.873
2020-04-27,36.72457122802734,-13.32367994319533,-12.95064663363706,-35.22601034493975,-34.4069752494643,5.155761314439587,2.873
2020-05-03,36.72434616088867,-12.95064663363706,-15.71242392589149,-34.4069752494643,-43.34904825475925,8.552600484105369,9.947
2020-05-03,36.72434616088867,-12.95064663363706,-15.71242392589149,-34.4069752494643,-43.34904825475925,8.552600484105369,9.947
2020-05-09,36.72431945800781,-15.71242392589149,-13.72003834094346,-43.34904825475925,-35.37212565142818,39.45700464345282,66.28800000000001
2020-05-09,36.72431945800781,-15.71242392589149,-13.72003834094346,-43.34904825475925,-35.37212565142818,39.45700464345282,66.28800000000001
2020-05-15,36.72394561767578,-13.72003834094346,-11.79993258624556,-35.37212565142818,-36.36608368011424,90.93350343639031,112.755
2020-05-15,36.72394561767578,-13.72003834094346,-11.79993258624556,-35.37212565142818,-36.36608368011424,90.93350343639031,112.755
2020-05-21,36.72468948364258,-11.79993258624556,-10.92697315517037,-36.36608368011424,-40.69663789912369,21.721764734018507,36.305
2020-05-21,36.72468948364258,-11.79993258624556,-10.92697315517037,-36.36608368011424,-40.69663789912369,21.721764734018507,36.305
2020-05-27,36.7232551574707,-10.92697315517037,-12.18389377917124,-40.69663789912369,-36.42481344486309,42.67315144598251,9.401000000000002
2020-05-27,36.7232551574707,-10.92697315517037,-12.18389377917124,-40.69663789912369,-36.42481344486309,42.67315144598251,9.401000000000002
2020-06-02,36.72653198242188,-12.18389377917124,-11.83954379958558,-36.42481344486309,-32.76795466056834,14.109183647145983,13.929
2020-06-02,36.72653198242188,-12.18389377917124,-11.83954379958558,-36.42481344486309,-32.76795466056834,14.109183647145983,13.929
2020-06-08,36.72513580322266,-11.83954379958558,-11.51259450142105,-32.76795466056834,-39.05048295150253,75.78867076114693,45.41000000000001
2020-06-08,36.72513580322266,-11.83954379958558,-11.51259450142105,-32.76795466056834,-39.05048295150253,75.78867076114693,45.41000000000001
2020-06-14,36.72280120849609,-11.51259450142105,-13.35521035330588,-39.05048295150253,-32.36725763425756,101.9019036066311,95.39
2020-06-14,36.72280120849609,-11.51259450142105,-13.35521035330588,-39.05048295150253,-32.36725763425756,101.9019036066311,95.39
2020-06-20,36.72494888305664,-13.35521035330588,-15.7699681889103,-32.36725763425756,-39.01596349583296,16.00067215168383,15.147
2020-06-20,36.72494888305664,-13.35521035330588,-15.7699681889103,-32.36725763425756,-39.01596349583296,16.00067215168383,15.147
2020-06-26,36.72237777709961,-15.7699681889103,-13.96176804238149,-39.01596349583296,-35.50255685046454,7.714695684699109,14.234
2020-06-26,36.72237777709961,-15.7699681889103,-13.96176804238149,-39.01596349583296,-35.50255685046454,7.714695684699109,14.234
2020-07-02,36.72241592407227,-13.96176804238149,-14.86984674487388,-35.50255685046454,-46.84461582073976,2.590545169187376,2.909
2020-07-02,36.72241592407227,-13.96176804238149,-14.86984674487388,-35.50255685046454,-46.84461582073976,2.590545169187376,2.909
2020-07-08,36.72550582885742,-14.86984674487388,-12.72830963251376,-46.84461582073976,-45.0246786167921,68.4735862862756,0.255
2020-07-08,36.72550582885742,-14.86984674487388,-12.72830963251376,-46.84461582073976,-45.0246786167921,68.4735862862756,0.255
2020-07-20,36.72267532348633,-12.72830963251376,-11.26376257061052,-45.0246786167921,-40.06623177144593,0.0,6.735000000000001
2020-07-20,36.72267532348633,-12.72830963251376,-11.26376257061052,-45.0246786167921,-40.06623177144593,0.0,6.735000000000001
2020-07-26,36.72481155395508,-11.26376257061052,-15.78143785098629,-40.06623177144593,-43.35347841841256,3.1701569613069296,0.5100000000000001
2020-07-26,36.72481155395508,-11.26376257061052,-15.78143785098629,-40.06623177144593,-43.35347841841256,3.1701569613069296,0.5100000000000001
2020-08-01,36.70888137817383,-15.78143785098629,-12.57538890925912,-43.35347841841256,-38.37793123634695,1.3555437517352402,3.556
2020-08-01,36.70888137817383,-15.78143785098629,-12.57538890925912,-43.35347841841256,-38.37793123634695,1.3555437517352402,3.556
2020-08-07,36.72307968139648,-12.57538890925912,-12.20950448205592,-38.37793123634695,-42.67289859758275,0.0034469410311430693,0.6120000000000001
2020-08-07,36.72307968139648,-12.57538890925912,-12.20950448205592,-38.37793123634695,-42.67289859758275,0.0034469410311430693,0.6120000000000001
2020-08-13,36.72554016113281,-12.20950448205592,-11.3226164366719,-42.67289859758275,-39.541947025498,4.303506417199969,0.374
2020-08-13,36.72554016113281,-12.20950448205592,-11.3226164366719,-42.67289859758275,-39.541947025498,4.303506417199969,0.374
2020-08-19,36.72092819213867,-11.3226164366719,-13.98797852391874,-39.541947025498,-36.15898425589586,0.729785542935133,0.901
2020-08-19,36.72092819213867,-11.3226164366719,-13.98797852391874,-39.541947025498,-36.15898425589586,0.729785542935133,0.901
2020-08-25,36.72208786010742,-13.98797852391874,-13.89349774444026,-36.15898425589586,-44.3409597007074,1.8194589260965586,0.51
2020-08-25,36.72208786010742,-13.98797852391874,-13.89349774444026,-36.15898425589586,-44.3409597007074,1.8194589260965586,0.51
2020-08-31,36.72397613525391,-13.89349774444026,-15.44668007530942,-44.3409597007074,-53.16851494899677,9.61468262039125,2.689
2020-08-31,36.72397613525391,-13.89349774444026,-15.44668007530942,-44.3409597007074,-53.16851494899677,9.61468262039125,2.689
2020-09-06,36.72539138793945,-15.44668007530942,-13.53207635975719,-53.16851494899677,-35.41512858110077,9.394762926065596,36.59099999999999
2020-09-06,36.72539138793945,-15.44668007530942,-13.53207635975719,-53.16851494899677,-35.41512858110077,9.394762926065596,36.59099999999999
2020-09-12,36.72574234008789,-13.53207635975719,-12.41916356471495,-35.41512858110077,-42.40411135565569,28.84113985300064,41.928
2020-09-12,36.72574234008789,-13.53207635975719,-12.41916356471495,-35.41512858110077,-42.40411135565569,28.84113985300064,41.928
2020-09-18,36.72436904907227,-12.41916356471495,-12.78009967844415,-42.40411135565569,-43.31324940667336,76.64892748976126,46.343
2020-09-18,36.72436904907227,-12.41916356471495,-12.78009967844415,-42.40411135565569,-43.31324940667336,76.64892748976126,46.343
2020-09-24,36.72493362426758,-12.78009967844415,-13.74866941615877,-43.31324940667336,-34.25858889737712,44.64412229065783,79.56200000000001
2020-09-24,36.72493362426758,-12.78009967844415,-13.74866941615877,-43.31324940667336,-34.25858889737712,44.64412229065783,79.56200000000001
2020-09-30,36.72397613525391,-13.74866941615877,-11.88453995691323,-34.25858889737712,-42.80483214655972,15.90949956393888,19.871
2020-09-30,36.72397613525391,-13.74866941615877,-11.88453995691323,-34.25858889737712,-42.80483214655972,15.90949956393888,19.871
2020-10-06,36.72365570068359,-11.88453995691323,-11.73089430094777,-42.80483214655972,-40.53750461434493,46.30899034952745,35.867
2020-10-06,36.72365570068359,-11.88453995691323,-11.73089430094777,-42.80483214655972,-40.53750461434493,46.30899034952745,35.867
2020-10-12,36.72299575805664,-11.73089430094777,-12.22160878272525,-40.53750461434493,-40.03085970144453,109.6675501971913,27.108
2020-10-12,36.72299575805664,-11.73089430094777,-12.22160878272525,-40.53750461434493,-40.03085970144453,109.6675501971913,27.108
2020-10-18,36.72281646728516,-12.22160878272525,-13.47072164090025,-40.03085970144453,-34.50862615700098,83.20205654900379,76.60300000000001
2020-10-18,36.72281646728516,-12.22160878272525,-13.47072164090025,-40.03085970144453,-34.50862615700098,83.20205654900379,76.60300000000001
2020-10-24,36.7258186340332,-13.47072164090025,-14.58774873745,-34.50862615700098,-39.22485466832224,8.874895388840287,9.459
2020-10-24,36.7258186340332,-13.47072164090025,-14.58774873745,-34.50862615700098,-39.22485466832224,8.874895388840287,9.459
2020-10-30,36.7226676940918,-14.58774873745,-13.2497071062708,-39.22485466832224,-45.57573353918965,5.721264493651688,9.45
2020-10-30,36.7226676940918,-14.58774873745,-13.2497071062708,-39.22485466832224,-45.57573353918965,5.721264493651688,9.45
2020-11-05,36.72530746459961,-13.2497071062708,-15.42369994413987,-45.57573353918965,-37.23599097969679,19.49905349318879,9.806000000000001
2020-11-05,36.72530746459961,-13.2497071062708,-15.42369994413987,-45.57573353918965,-37.23599097969679,19.49905349318879,9.806000000000001
2020-01-04,37.49240875244141,-16.33254969044829,-16.3213506850994,-49.61207754126384,-43.05739829049872,0.05609521225812138,0.102
2020-01-10,37.49763107299805,-16.3213506850994,-15.22800349151417,-43.05739829049872,-43.59380076747043,4.836158059537411,0.238
2020-01-10,37.49763107299805,-16.3213506850994,-15.22800349151417,-43.05739829049872,-43.59380076747043,4.836158059537411,0.238
2020-01-16,37.49173355102539,-15.22800349151417,-16.82144042230629,-43.59380076747043,-42.54421491940143,0.020354297826997936,0.187
2020-01-16,37.49173355102539,-15.22800349151417,-16.82144042230629,-43.59380076747043,-42.54421491940143,0.020354297826997936,0.187
2020-01-22,37.49736404418945,-16.82144042230629,-18.38723848214973,-42.54421491940143,-56.93582522175084,0.10989178624004126,0.17
2020-01-22,37.49736404418945,-16.82144042230629,-18.38723848214973,-42.54421491940143,-56.93582522175084,0.10989178624004126,0.17
2020-01-28,37.49257659912109,-18.38723848214973,-15.37092739088211,-56.93582522175084,-47.16212371613936,0.013873724456061609,0.187
2020-01-28,37.49257659912109,-18.38723848214973,-15.37092739088211,-56.93582522175084,-47.16212371613936,0.013873724456061609,0.187
2020-02-03,37.52140426635742,-15.37092739088211,-14.85126687657004,-47.16212371613936,-42.18016847442903,0.0,0.187
2020-02-03,37.52140426635742,-15.37092739088211,-14.85126687657004,-47.16212371613936,-42.18016847442903,0.0,0.187
2020-02-09,37.51553726196289,-14.85126687657004,-16.64344197636439,-42.18016847442903,-44.92862195805708,0.9598541576997377,0.017
2020-02-09,37.51553726196289,-14.85126687657004,-16.64344197636439,-42.18016847442903,-44.92862195805708,0.9598541576997377,0.017
2020-02-15,37.52039337158203,-16.64344197636439,-19.52649009931615,-44.92862195805708,-41.32827442190164,17.296638058498502,0.0
2020-02-15,37.52039337158203,-16.64344197636439,-19.52649009931615,-44.92862195805708,-41.32827442190164,17.296638058498502,0.0
2020-02-21,37.51469802856445,-19.52649009931615,-17.29164848583352,-41.32827442190164,-44.13300749974685,0.8420779321459122,0.017
2020-02-21,37.51469802856445,-19.52649009931615,-17.29164848583352,-41.32827442190164,-44.13300749974685,0.8420779321459122,0.017
2020-02-27,37.5206184387207,-17.29164848583352,-19.11234003535594,-44.13300749974685,-45.94733108596505,14.272708867210895,5.441999999999998
2020-02-27,37.5206184387207,-17.29164848583352,-19.11234003535594,-44.13300749974685,-45.94733108596505,14.272708867210895,5.441999999999998
2020-03-04,37.51408767700195,-19.11234003535594,-17.21032140273286,-45.94733108596505,-43.66348046672945,22.622090762619337,95.21500000000003
2020-03-04,37.51408767700195,-19.11234003535594,-17.21032140273286,-45.94733108596505,-43.66348046672945,22.622090762619337,95.21500000000003
2020-03-10,37.52003860473633,-17.21032140273286,-14.62179743436135,-43.66348046672945,-38.16059312710247,69.27530832007324,111.83
2020-03-10,37.52003860473633,-17.21032140273286,-14.62179743436135,-43.66348046672945,-38.16059312710247,69.27530832007324,111.83
2020-03-16,37.51292419433594,-14.62179743436135,-17.49339484474991,-38.16059312710247,-42.68588727515574,0.46651863446459174,2.314
2020-03-16,37.51292419433594,-14.62179743436135,-17.49339484474991,-38.16059312710247,-42.68588727515574,0.46651863446459174,2.314
2020-03-22,37.51887893676758,-17.49339484474991,-15.31883245025256,-42.68588727515574,-36.64130300166772,82.16227541631088,93.74300000000001
2020-03-22,37.51887893676758,-17.49339484474991,-15.31883245025256,-42.68588727515574,-36.64130300166772,82.16227541631088,93.74300000000001
2020-03-28,37.51229858398438,-15.31883245025256,-17.81387514936717,-36.64130300166772,-42.69367165887974,41.878416141320486,37.984
2020-03-28,37.51229858398438,-15.31883245025256,-17.81387514936717,-36.64130300166772,-42.69367165887974,41.878416141320486,37.984
2020-04-03,37.51818084716797,-17.81387514936717,-15.64449491211681,-42.69367165887974,-43.56470216505975,7.538632895622868,0.017
2020-04-03,37.51818084716797,-17.81387514936717,-15.64449491211681,-42.69367165887974,-43.56470216505975,7.538632895622868,0.017
2020-04-09,37.51755142211914,-15.64449491211681,-15.07323409356398,-43.56470216505975,-35.70999265884716,20.903633449524932,10.167
2020-04-09,37.51755142211914,-15.64449491211681,-15.07323409356398,-43.56470216505975,-35.70999265884716,20.903633449524932,10.167
2020-04-15,37.5230827331543,-15.07323409356398,-12.39668510838274,-35.70999265884716,-35.92021955305059,17.814599094024743,14.456
2020-04-15,37.5230827331543,-15.07323409356398,-12.39668510838274,-35.70999265884716,-35.92021955305059,17.814599094024743,14.456
2020-04-21,37.51683044433594,-12.39668510838274,-13.630999936323,-35.92021955305059,-42.26407350631015,29.715739992709132,2.618
2020-04-21,37.51683044433594,-12.39668510838274,-13.630999936323,-35.92021955305059,-42.26407350631015,29.715739992709132,2.618
2020-04-27,37.52485656738281,-13.630999936323,-10.76380002447983,-42.26407350631015,-30.39111793063412,19.071844509104267,1.854
2020-04-27,37.52485656738281,-13.630999936323,-10.76380002447983,-42.26407350631015,-30.39111793063412,19.071844509104267,1.854
2020-05-03,37.51780700683594,-10.76380002447983,-12.70683514168845,-30.39111793063412,-41.09737798356485,41.73043483257061,108.561
2020-05-03,37.51780700683594,-10.76380002447983,-12.70683514168845,-30.39111793063412,-41.09737798356485,41.73043483257061,108.561
2020-05-09,37.52455520629883,-12.70683514168845,-15.07654873548251,-41.09737798356485,-42.75930987308173,61.42544621578418,110.015
2020-05-09,37.52455520629883,-12.70683514168845,-15.07654873548251,-41.09737798356485,-42.75930987308173,61.42544621578418,110.015
2020-05-15,37.51739120483398,-15.07654873548251,-15.92168181540128,-42.75930987308173,-34.57671138297627,41.52490081413998,12.638
2020-05-15,37.51739120483398,-15.07654873548251,-15.92168181540128,-42.75930987308173,-34.57671138297627,41.52490081413998,12.638
2020-05-21,37.52490997314453,-15.92168181540128,-15.69690408719545,-34.57671138297627,-37.27398152757847,9.271177099100896,1.207
2020-05-21,37.52490997314453,-15.92168181540128,-15.69690408719545,-34.57671138297627,-37.27398152757847,9.271177099100896,1.207
2020-05-27,37.51668930053711,-15.69690408719545,-12.11550173243511,-37.27398152757847,-35.30518807572813,60.217006857914384,84.657
2020-05-27,37.51668930053711,-15.69690408719545,-12.11550173243511,-37.27398152757847,-35.30518807572813,60.217006857914384,84.657
2020-06-02,37.52238082885742,-12.11550173243511,-12.67355441142312,-35.30518807572813,-32.78419864948585,42.91279572888743,23.374
2020-06-02,37.52238082885742,-12.11550173243511,-12.67355441142312,-35.30518807572813,-32.78419864948585,42.91279572888743,23.374
2020-06-08,37.51855850219727,-12.67355441142312,-10.5232617255559,-32.78419864948585,-35.81806337291702,79.44435505894216,18.792
2020-06-08,37.51855850219727,-12.67355441142312,-10.5232617255559,-32.78419864948585,-35.81806337291702,79.44435505894216,18.792
2020-06-14,37.52310180664062,-10.5232617255559,-12.25069127646002,-35.81806337291702,-33.08776282318825,56.774522098188754,78.287
2020-06-14,37.52310180664062,-10.5232617255559,-12.25069127646002,-35.81806337291702,-33.08776282318825,56.774522098188754,78.287
2020-06-20,37.51837158203125,-12.25069127646002,-11.92852483604388,-33.08776282318825,-35.40520800242636,76.9890253203921,38.962
2020-06-20,37.51837158203125,-12.25069127646002,-11.92852483604388,-33.08776282318825,-35.40520800242636,76.9890253203921,38.962
2020-06-26,37.52262115478516,-11.92852483604388,-13.32019235210676,-35.40520800242636,-34.60973225937718,30.772394289262593,62.584
2020-06-26,37.52262115478516,-11.92852483604388,-13.32019235210676,-35.40520800242636,-34.60973225937718,30.772394289262593,62.584
2020-07-02,37.51586151123047,-13.32019235210676,-14.06118076278672,-34.60973225937718,-32.39743904057384,13.363447060924955,45.865
2020-07-02,37.51586151123047,-13.32019235210676,-14.06118076278672,-34.60973225937718,-32.39743904057384,13.363447060924955,45.865
2020-07-08,37.52135467529297,-14.06118076278672,-13.41849710639511,-32.39743904057384,-41.54765868948562,9.491364923887886,3.879
2020-07-08,37.52135467529297,-14.06118076278672,-13.41849710639511,-32.39743904057384,-41.54765868948562,9.491364923887886,3.879
2020-07-14,37.5149040222168,-13.41849710639511,-13.36695881144404,-41.54765868948562,-38.3474381436521,1.1721593120601028,0.187
2020-07-14,37.5149040222168,-13.41849710639511,-13.36695881144404,-41.54765868948562,-38.3474381436521,1.1721593120601028,0.187
2020-07-20,37.52294540405273,-13.36695881144404,-12.60340980814629,-38.3474381436521,-36.37261468034784,35.33974119252525,20.142
